Industry_ID,Composite_Index,Date
47,0.2494804597282409,2026-02-12 00:43:49
46,0.2475921985483169,2026-02-12 00:43:49
39,0.2429623640441894,2026-02-12 00:43:49
87,0.24170487159729,2026-02-12 00:43:49
52,0.2370753584003448,2026-02-12 00:43:49
62,0.2364291635894775,2026-02-12 00:43:49
73,0.2332731467056274,2026-02-12 00:43:49
50,0.2332042912197112,2026-02-12 00:43:49
29,0.2272592885303497,2026-02-12 00:43:49
14,0.2212511736106872,2026-02-12 00:43:49
35,0.2191218031024933,2026-02-12 00:43:49
78,0.2178857980346679,2026-02-12 00:43:49
33,0.2174251205921173,2026-02-12 00:43:49
31,0.2067045381498336,2026-02-12 00:43:49
44,0.2040359994840622,2026-02-12 00:43:49
84,0.1962847928142547,2026-02-12 00:43:49
3,0.1953112663078308,2026-02-12 00:43:49
40,0.1946881338596344,2026-02-12 00:43:49
80,0.1869783783721924,2026-02-12 00:43:49
97,0.1792013741445541,2026-02-12 00:43:50
60,0.1770210267925262,2026-02-12 00:43:50
12,0.1677649985218048,2026-02-12 00:43:50
19,0.1627187966537475,2026-02-12 00:43:50
67,0.1546787140464782,2026-02-12 00:43:50
24,0.1452128844261169,2026-02-12 00:43:50
43,0.1435789917659759,2026-02-12 00:43:50
42,0.1353027248859405,2026-02-12 00:43:50
66,0.1286644108009338,2026-02-12 00:43:50
4,0.1140016756343841,2026-02-12 00:43:50
85,0.1019456688523292,2026-02-12 00:43:50
48,0.907406252822876,2026-02-12 00:46:04
11,0.873875087890625,2026-02-12 00:46:04
27,0.8068653763580322,2026-02-12 00:46:04
6,0.7977733435821533,2026-02-12 00:46:04
53,0.7522506506347656,2026-02-12 00:46:04
58,0.7298841660690307,2026-02-12 00:46:04
63,0.7179029354095459,2026-02-12 00:46:04
98,0.7157590600967407,2026-02-12 00:46:04
7,0.6641009337234497,2026-02-12 00:46:04
77,0.6625959350585937,2026-02-12 00:46:04
30,0.6443014862060547,2026-02-12 00:46:04
45,0.6302950899124146,2026-02-12 00:46:04
82,0.6300880864715577,2026-02-12 00:46:04
2,0.6228837047195435,2026-02-12 00:46:04
64,0.6005832823562622,2026-02-12 00:46:04
22,0.566436241645813,2026-02-12 00:46:04
16,0.5643430793380737,2026-02-12 00:46:04
65,0.5568099380111694,2026-02-12 00:46:04
21,0.5496841862487793,2026-02-12 00:46:04
28,0.546448232498169,2026-02-12 00:46:04
79,0.5443621360969544,2026-02-12 00:46:05
23,0.5377038279342651,2026-02-12 00:46:05
86,0.5194737051391601,2026-02-12 00:46:05
18,0.4990368793869018,2026-02-12 00:46:05
1,0.4747844348144531,2026-02-12 00:46:05
55,0.4744339154815674,2026-02-12 00:46:05
81,0.4660650548267365,2026-02-12 00:46:05
56,0.4627137936592101,2026-02-12 00:46:05
83,0.4608938134765625,2026-02-12 00:46:05
89,0.4551202238082886,2026-02-12 00:46:05
41,0.435065299987793,2026-02-12 00:46:05
57,0.4325960816574096,2026-02-12 00:46:05
93,0.4323778753662109,2026-02-12 00:46:05
72,0.4323533792114257,2026-02-12 00:46:05
96,0.4282410161781311,2026-02-12 00:46:05
75,0.4027752585411072,2026-02-12 00:46:05
49,0.3994218856716156,2026-02-12 00:46:05
92,0.3847245204162597,2026-02-12 00:46:05
54,0.3757469631958007,2026-02-12 00:46:05
100,0.3748393442344665,2026-02-12 00:46:05
99,0.371474412612915,2026-02-12 00:46:05
38,0.3613397805023193,2026-02-12 00:46:05
15,0.3609920026779174,2026-02-12 00:46:05
9,0.355702691078186,2026-02-12 00:46:05
71,0.3546983204841614,2026-02-12 00:46:05
20,0.35142431142807,2026-02-12 00:46:05
26,0.3503559088516235,2026-02-12 00:46:05
32,0.3458064538002014,2026-02-12 00:46:05
8,0.3375917833328247,2026-02-12 00:46:05
70,0.3368550978469848,2026-02-12 00:46:05
37,0.334477034072876,2026-02-12 00:46:06
88,0.3241177421951294,2026-02-12 00:46:06
13,0.3159541758918762,2026-02-12 00:46:06
91,0.3156494635772705,2026-02-12 00:46:06
74,0.3142394456291199,2026-02-12 00:46:06
68,0.3086932032012939,2026-02-12 00:46:06
51,0.3035665851783752,2026-02-12 00:46:06
59,0.3027007993125916,2026-02-12 00:46:06
36,0.301314237947464,2026-02-12 00:46:06
76,0.2964296859931946,2026-02-12 00:46:06
95,0.2906558697605133,2026-02-12 00:46:06
69,0.2874497054672241,2026-02-12 00:46:06
17,0.2829326078224182,2026-02-12 00:46:06
10,0.2801758955001831,2026-02-12 00:46:06
5,0.2712719997596741,2026-02-12 00:46:06
61,0.2684633715343475,2026-02-12 00:46:06
94,0.2622098547172546,2026-02-12 00:46:06
25,0.2618752947044372,2026-02-12 00:46:06
34,0.2579982474136352,2026-02-12 00:46:06
90,0.2504021666717529,2026-02-12 00:46:06
47,0.2494804597282409,2026-02-12 00:46:06
46,0.2475921985483169,2026-02-12 00:46:06
39,0.2429623640441894,2026-02-12 00:46:06
87,0.24170487159729,2026-02-12 00:46:06
52,0.2370753584003448,2026-02-12 00:46:06
62,0.2364291635894775,2026-02-12 00:46:06
73,0.2332731467056274,2026-02-12 00:46:06
50,0.2332042912197112,2026-02-12 00:46:06
29,0.2272592885303497,2026-02-12 00:46:06
14,0.2212511736106872,2026-02-12 00:46:06
35,0.2191218031024933,2026-02-12 00:46:06
78,0.2178857980346679,2026-02-12 00:46:07
33,0.2174251205921173,2026-02-12 00:46:07
31,0.2067045381498336,2026-02-12 00:46:07
44,0.2040359994840622,2026-02-12 00:46:07
84,0.1962847928142547,2026-02-12 00:46:07
3,0.1953112663078308,2026-02-12 00:46:07
40,0.1946881338596344,2026-02-12 00:46:07
80,0.1869783783721924,2026-02-12 00:46:07
97,0.1792013741445541,2026-02-12 00:46:07
60,0.1770210267925262,2026-02-12 00:46:07
12,0.1677649985218048,2026-02-12 00:46:07
19,0.1627187966537475,2026-02-12 00:46:07
67,0.1546787140464782,2026-02-12 00:46:07
24,0.1452128844261169,2026-02-12 00:46:07
43,0.1435789917659759,2026-02-12 00:46:07
42,0.1353027248859405,2026-02-12 00:46:07
66,0.1286644108009338,2026-02-12 00:46:07
4,0.1140016756343841,2026-02-12 00:46:07
85,0.1019456688523292,2026-02-12 00:46:07
48,0.907406252822876,2026-02-12 01:08:28
11,0.873875087890625,2026-02-12 01:08:28
27,0.8068653763580322,2026-02-12 01:08:28
6,0.7977733435821533,2026-02-12 01:08:28
53,0.7522506506347656,2026-02-12 01:08:28
58,0.7298841660690307,2026-02-12 01:08:28
63,0.7179029354095459,2026-02-12 01:08:28
98,0.7157590600967407,2026-02-12 01:08:28
7,0.6641009337234497,2026-02-12 01:08:28
77,0.6625959350585937,2026-02-12 01:08:28
30,0.6443014862060547,2026-02-12 01:08:28
45,0.6302950899124146,2026-02-12 01:08:28
82,0.6300880864715577,2026-02-12 01:08:29
2,0.6228837047195435,2026-02-12 01:08:29
64,0.6005832823562622,2026-02-12 01:08:29
22,0.566436241645813,2026-02-12 01:08:29
16,0.5643430793380737,2026-02-12 01:08:29
65,0.5568099380111694,2026-02-12 01:08:29
21,0.5496841862487793,2026-02-12 01:08:29
28,0.546448232498169,2026-02-12 01:08:29
79,0.5443621360969544,2026-02-12 01:08:29
23,0.5377038279342651,2026-02-12 01:08:29
86,0.5194737051391601,2026-02-12 01:08:29
18,0.4990368793869018,2026-02-12 01:08:29
1,0.4747844348144531,2026-02-12 01:08:29
55,0.4744339154815674,2026-02-12 01:08:29
81,0.4660650548267365,2026-02-12 01:08:29
56,0.4627137936592101,2026-02-12 01:08:29
83,0.4608938134765625,2026-02-12 01:08:29
89,0.4551202238082886,2026-02-12 01:08:29
41,0.435065299987793,2026-02-12 01:08:29
57,0.4325960816574096,2026-02-12 01:08:29
93,0.4323778753662109,2026-02-12 01:08:29
72,0.4323533792114257,2026-02-12 01:08:29
96,0.4282410161781311,2026-02-12 01:08:29
75,0.4027752585411072,2026-02-12 01:08:29
49,0.3994218856716156,2026-02-12 01:08:29
92,0.3847245204162597,2026-02-12 01:08:29
54,0.3757469631958007,2026-02-12 01:08:29
100,0.3748393442344665,2026-02-12 01:08:29
99,0.371474412612915,2026-02-12 01:08:29
38,0.3613397805023193,2026-02-12 01:08:30
15,0.3609920026779174,2026-02-12 01:08:30
9,0.355702691078186,2026-02-12 01:08:30
71,0.3546983204841614,2026-02-12 01:08:30
20,0.35142431142807,2026-02-12 01:08:30
26,0.3503559088516235,2026-02-12 01:08:30
32,0.3458064538002014,2026-02-12 01:08:30
8,0.3375917833328247,2026-02-12 01:08:30
70,0.3368550978469848,2026-02-12 01:08:30
37,0.334477034072876,2026-02-12 01:08:30
88,0.3241177421951294,2026-02-12 01:08:30
13,0.3159541758918762,2026-02-12 01:08:30
91,0.3156494635772705,2026-02-12 01:08:30
74,0.3142394456291199,2026-02-12 01:08:30
68,0.3086932032012939,2026-02-12 01:08:30
51,0.3035665851783752,2026-02-12 01:08:30
59,0.3027007993125916,2026-02-12 01:08:30
36,0.301314237947464,2026-02-12 01:08:30
76,0.2964296859931946,2026-02-12 01:08:30
95,0.2906558697605133,2026-02-12 01:08:30
69,0.2874497054672241,2026-02-12 01:08:30
17,0.2829326078224182,2026-02-12 01:08:30
10,0.2801758955001831,2026-02-12 01:08:30
5,0.2712719997596741,2026-02-12 01:08:30
61,0.2684633715343475,2026-02-12 01:08:30
94,0.2622098547172546,2026-02-12 01:08:30
25,0.2618752947044372,2026-02-12 01:08:30
34,0.2579982474136352,2026-02-12 01:08:30
90,0.2504021666717529,2026-02-12 01:08:31
47,0.2494804597282409,2026-02-12 01:08:31
46,0.2475921985483169,2026-02-12 01:08:31
39,0.2429623640441894,2026-02-12 01:08:31
87,0.24170487159729,2026-02-12 01:08:31
52,0.2370753584003448,2026-02-12 01:08:31
62,0.2364291635894775,2026-02-12 01:08:31
73,0.2332731467056274,2026-02-12 01:08:31
50,0.2332042912197112,2026-02-12 01:08:31
29,0.2272592885303497,2026-02-12 01:08:31
14,0.2212511736106872,2026-02-12 01:08:31
35,0.2191218031024933,2026-02-12 01:08:31
78,0.2178857980346679,2026-02-12 01:08:31
33,0.2174251205921173,2026-02-12 01:08:31
31,0.2067045381498336,2026-02-12 01:08:31
44,0.2040359994840622,2026-02-12 01:08:31
84,0.1962847928142547,2026-02-12 01:08:31
3,0.1953112663078308,2026-02-12 01:08:31
40,0.1946881338596344,2026-02-12 01:08:31
80,0.1869783783721924,2026-02-12 01:08:31
97,0.1792013741445541,2026-02-12 01:08:31
60,0.1770210267925262,2026-02-12 01:08:31
12,0.1677649985218048,2026-02-12 01:08:31
19,0.1627187966537475,2026-02-12 01:08:31
67,0.1546787140464782,2026-02-12 01:08:31
24,0.1452128844261169,2026-02-12 01:08:31
43,0.1435789917659759,2026-02-12 01:08:31
42,0.1353027248859405,2026-02-12 01:08:31
66,0.1286644108009338,2026-02-12 01:08:31
4,0.1140016756343841,2026-02-12 01:08:32
85,0.1019456688523292,2026-02-12 01:08:32
0,0.16661876235961914,2026-02-12 01:22:51
